scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json 
iter-2-scenario-151,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,010,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.96,28.21,-39.02,9.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-151_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-151_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-151_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 10.02, 'gsnr_signal_bw_db': 9.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-152,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,010,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.0,27.94,-39.75,10.0,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-152_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-152_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-152_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 10.07, 'gsnr_signal_bw_db': 10.0}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 10.0, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-153,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,010,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.02,27.61,-40.42,10.02,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-153_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-153_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-153_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 10.1, 'gsnr_signal_bw_db': 10.02}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 10.02, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-52,1,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.96,28.21,-39.02,7.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-52_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-52_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-52_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-154,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.96,28.21,-39.02,7.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-154_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-154_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-154_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-155,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,011,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.01,27.94,-39.75,8.01,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-155_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-155_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-155_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.05, 'gsnr_signal_bw_db': 8.01}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.05, 'gsnr_signal_bw_db': 8.01}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 8.01, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-156,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,011,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.03,27.61,-40.42,8.03,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-156_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-156_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-156_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.08, 'gsnr_signal_bw_db': 8.03}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 8.07, 'gsnr_signal_bw_db': 8.03}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 8.03, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-53,1,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.96,28.21,-39.02,9.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-53_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-53_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-53_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 10.03, 'gsnr_signal_bw_db': 9.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-157,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,9.96,28.21,-39.02,9.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-157_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-157_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-157_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 10.03, 'gsnr_signal_bw_db': 9.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 9.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-158,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,100,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.01,27.94,-39.75,10.01,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-158_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-158_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-158_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 10.08, 'gsnr_signal_bw_db': 10.01}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 10.01, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-159,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,100,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.03,27.61,-40.42,10.03,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-159_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-159_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-159_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 10.1, 'gsnr_signal_bw_db': 10.03}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 10.03, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-54,1,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.875,28.21,-39.02,8.875,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-54_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-54_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-54_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.93, 'gsnr_signal_bw_db': 8.88}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.92, 'gsnr_signal_bw_db': 8.87}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.875, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-160,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.875,28.21,-39.02,8.875,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-160_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-160_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-160_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.93, 'gsnr_signal_bw_db': 8.88}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.92, 'gsnr_signal_bw_db': 8.87}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 8.875, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-161,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,101,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.92,27.94,-39.75,8.92,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-161_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-161_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-161_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.98, 'gsnr_signal_bw_db': 8.92}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.97, 'gsnr_signal_bw_db': 8.92}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 8.92, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-162,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,101,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.94,27.61,-40.42,8.94,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-162_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-162_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-162_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 9.0, 'gsnr_signal_bw_db': 8.94}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 9.0, 'gsnr_signal_bw_db': 8.94}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 8.94, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-55,1,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.96,28.21,-39.02,7.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-55_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-55_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-55_spectrum.json,,,,,,,,,,Path from bristol to powergate,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.01, 'gsnr_signal_bw_db': 7.96}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-163,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.96,28.21,-39.02,7.96,,28.21,,-39.02,,,-10.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-163_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-163_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-163_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.01, 'gsnr_signal_bw_db': 7.96}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'snr_nli_signal_bw_db': 8.0, 'gsnr_signal_bw_db': 7.96}], 'rx_signal_power_dbm': -10.81, 'osnr_signal_bw_db': 28.21, 'gsnr_signal_bw_db': 7.96, 'ase_signal_bw_dbm': -39.02}"
iter-2-scenario-164,2,NDFF,bristol,powergate,,,246.5,voyager,QPSK,32.0,100.0,3,110,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.01,27.94,-39.75,8.01,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-164_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-164_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-164_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.06, 'gsnr_signal_bw_db': 8.01}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 8.05, 'gsnr_signal_bw_db': 8.01}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 8.01, 'ase_signal_bw_dbm': -39.75}"
